Comment,Published At,Like Count,Reply Count
"Here it is <a href=""https://amzn.to/4kZGwIH"">https://amzn.to/4kZGwIH</a> (affiliate link)",2025-06-11T16:50:07Z,1,0
"i was wondering what the city tutoring guy was ranting about, now i get it",2025-06-15T02:28:39Z,0,0
"thanks, finally math for cats",2025-06-14T05:31:38Z,1,0
Literally does anyone buy these books?,2025-06-12T18:41:47Z,4,0
How many books have you written?,2025-06-12T18:19:25Z,2,0
❤❤❤❤❤,2025-06-12T05:19:53Z,0,0
